date,load_mwh
2022-07-24,323.35522329555357
2022-07-25,317.41625729311085
2022-07-26,333.9706429927495
2022-07-27,328.5894860624442
2022-07-28,319.78123284353904
2022-07-29,311.89588586625683
2022-07-30,332.70701308327267
2022-07-31,329.77478758974775
2022-08-01,321.5784040410381
2022-08-02,340.3411930772944
2022-08-03,310.4861300188246
2022-08-04,305.2515930057247
2022-08-05,312.91555957475504
2022-08-06,318.7147179062303
2022-08-07,320.94826389934695
2022-08-08,315.45536253455566
2022-08-09,320.7498994527292
2022-08-10,304.0845459896318
2022-08-11,330.41735443264724
2022-08-12,314.5473365171801
2022-08-13,325.9405138341243
2022-08-14,317.6032762351159
2022-08-15,318.1619720917922
2022-08-16,318.7206666028444
2022-08-17,316.9389539682151
2022-08-18,318.3384720433359
2022-08-19,324.66282506598446
2022-08-20,312.80742059917776
2022-08-21,317.414180795357
2022-08-22,308.91991387348935
2022-08-23,323.72292863483034
2022-08-24,302.07383861726953
2022-08-25,326.37484863571484
2022-08-26,307.50337954222675
2022-08-27,293.14870590367343
2022-08-28,308.30112959906427
2022-08-29,299.7854719743728
2022-08-30,314.59074200513777
2022-08-31,299.25893617446036
2022-09-01,300.9368954786303
2022-09-02,286.129689887116
2022-09-03,300.1413402920793
2022-09-04,280.0779769393617
2022-09-05,288.1432867910421
2022-09-06,311.26529827323026
2022-09-07,311.2113916830196
2022-09-08,307.3137116653387
2022-09-09,293.1087300037401
2022-09-10,302.0344405407813
2022-09-11,302.22239244494597
2022-09-12,290.43552544695666
2022-09-13,316.8278862213597
2022-09-14,310.3563147925928
2022-09-15,299.17597394666
2022-09-16,301.4716061018186
2022-09-17,303.11798495644115
2022-09-18,280.46255918053555
2022-09-19,298.2682872906747
2022-09-20,293.79483032900146
2022-09-21,290.48759474534745
2022-09-22,297.59647189935066
2022-09-23,318.30262132766217
2022-09-24,306.66710612754
2022-09-25,294.4944839429159
2022-09-26,305.8944031532451
2022-09-27,314.13916232894627
2022-09-28,309.3837301323005
2022-09-29,300.74025228579933
2022-09-30,293.6959188922953
2022-10-01,307.1836491690917
2022-10-02,304.1871946361739
2022-10-03,309.26999284298176
2022-10-04,306.75028898026017
2022-10-05,310.98938986886293
2022-10-06,295.251570381228
2022-10-07,313.90267319062053
2022-10-08,302.8442667374307
2022-10-09,321.7751191959936
2022-10-10,294.2995428448566
2022-10-11,318.73460520264655
2022-10-12,303.55221722164
2022-10-13,295.27162380000095
2022-10-14,297.17414403394156
2022-10-15,299.05117948419
2022-10-16,306.752357162735
2022-10-17,308.0094316805177
2022-10-18,297.32872461736656
2022-10-19,303.121025909799
2022-10-20,325.10024827536796
2022-10-21,321.27999711038166
2022-10-22,308.708788714637
2022-10-23,305.0804531888789
2022-10-24,306.269387629588
2022-10-25,311.5866053154028
2022-10-26,295.6194480842177
2022-10-27,303.68305106085865
2022-10-28,289.9938065811163
2022-10-29,311.10798728999754
2022-10-30,314.03698780848816
2022-10-31,303.19548158833504
2022-11-01,324.2424550849786
2022-11-02,296.7329696679613
2022-11-03,294.847584324208
2022-11-04,312.24909275124065
2022-11-05,321.00119656151577
2022-11-06,327.90738620092145
2022-11-07,307.029274813595
2022-11-08,322.96689837707413
2022-11-09,312.36879089183674
2022-11-10,311.6130460785549
2022-11-11,322.7728614446422
2022-11-12,321.06777149718437
2022-11-13,299.4000742337204
2022-11-14,330.5598563282416
2022-11-15,330.2366555702109
2022-11-16,310.83206140974215
2022-11-17,321.7081492280371
2022-11-18,323.3631390714911
2022-11-19,321.71241175423114
2022-11-20,314.29538575057745
2022-11-21,313.7847029044321
2022-11-22,320.9574381853818
2022-11-23,333.6616585071045
2022-11-24,328.1009077124703
2022-11-25,319.69824774838116
2022-11-26,331.86960609946755
2022-11-27,296.42395711457516
2022-11-28,337.1621319137029
2022-11-29,309.0505443654154
2022-11-30,323.6043816278294
2022-12-01,316.8208862828308
2022-12-02,315.8670313365961
2022-12-03,341.2256206791884
2022-12-04,325.7508703760088
2022-12-05,334.71024860934614
2022-12-06,331.59990216082184
2022-12-07,337.6697561251672
2022-12-08,334.50391752706804
2022-12-09,321.74800530447465
2022-12-10,345.38846840380586
2022-12-11,331.34151467041687
2022-12-12,321.5717117342878
2022-12-13,333.71976002281434
2022-12-14,353.87658045064006
2022-12-15,348.24371879714647
2022-12-16,337.1317033869829
2022-12-17,338.0063309255217
2022-12-18,339.1669547642359
2022-12-19,364.03864957819434
2022-12-20,347.9816079519742
2022-12-21,349.3567239193443
2022-12-22,356.25591656706547
2022-12-23,349.2402181836428
2022-12-24,345.16336838398837
2022-12-25,346.6937213206763
2022-12-26,348.8463513635706
2022-12-27,350.096746864742
2022-12-28,358.65307758100175
2022-12-29,352.8050077195162
2022-12-30,360.5214160295428
2022-12-31,353.297761201443
